id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
2abb1b109bee73840dd267c22754b3ad,warszawa,blockOfFlats,33.08,1.0,2.0,10.0,2000.0,52.27869,20.91586,7.93,6.0,0.65,1.49,0.552,0.233,0.218,1.618,0.227,condominium,,,no,yes,yes,no,no,525000
e66f25ff4e6ba57042e28af8cce5130d,warszawa,,76.5,5.0,10.0,10.0,1985.0,52.19762,20.86949,9.89,16.0,0.15,3.104,0.347,0.14,0.389,,0.162,condominium,,,no,no,yes,no,no,765000
9cbb6b366ae7cdf011d58ea757d47491,wroclaw,,34.24,2.0,1.0,2.0,,51.140318,17.1339209,7.98,3.0,0.46,1.25,0.523,0.506,0.557,1.004,0.367,condominium,,,no,yes,yes,no,no,320144
bb2daf9e4080ebf648f249f34c8ad4be,lodz,blockOfFlats,71.0,3.0,7.0,11.0,,51.74839515,19.39670563,5.43,25.0,0.342,0.227,0.474,0.36,0.185,3.879,0.063,cooperative,concreteSlab,premium,no,yes,yes,no,yes,710000
afc464e7778237bc5e3124e2ed181222,warszawa,,57.0,3.0,7.0,15.0,,52.1757,21.0177,6.3,11.0,0.232,0.286,0.588,0.409,0.357,2.081,0.307,condominium,,,no,no,yes,no,no,850000
5db3074abb2bd2a599ded31e949cd9ac,warszawa,apartmentBuilding,108.21,5.0,6.0,9.0,2009.0,52.2055099,21.032932,3.53,23.0,0.321,0.267,0.477,0.165,0.076,1.22,0.219,condominium,brick,premium,yes,yes,yes,no,no,1990000
8f6fa6f02ca59bc27648d7c5a19620ff,rzeszow,blockOfFlats,64.25,3.0,3.0,3.0,,50.036325,22.0056,0.13,93.0,0.153,0.511,0.444,0.328,0.083,0.276,0.241,condominium,brick,premium,no,yes,no,no,yes,2700
f18fcecea61596504b8caf472a34abf1,krakow,tenement,83.15,3.0,1.0,5.0,1930.0,50.0474,19.94301,0.94,89.0,0.173,0.061,0.521,0.198,0.079,0.309,0.087,condominium,brick,,no,yes,no,no,no,1350000
0b5dc30528aeac5c330fa86a106fef30,lodz,,47.22,3.0,9.0,10.0,1971.0,51.74694,19.49597,4.78,18.0,0.312,1.042,0.137,0.106,0.119,2.652,0.061,condominium,,,no,yes,no,no,no,2200
316ea854e56a81af9a6f50f3f39d704e,wroclaw,blockOfFlats,39.0,2.0,1.0,6.0,2020.0,51.0838711,17.0522444,3.37,12.0,0.257,1.848,0.497,0.01,0.343,1.31,0.437,condominium,,premium,yes,yes,yes,no,no,2749
dcd9f199d6c8c280c7de373ce2899fa3,warszawa,,79.6,3.0,,4.0,2011.0,52.16516,21.07009,8.68,20.0,0.325,1.31,0.461,0.125,0.073,2.014,0.035,condominium,,,no,yes,no,no,no,1675000
da16438a43396871737014d0f7be72c3,katowice,blockOfFlats,50.0,2.0,1.0,2.0,2008.0,50.1955,18.9696,7.94,0.0,3.27,3.363,3.651,3.184,3.227,,3.303,condominium,,,yes,yes,no,yes,yes,1800
0997eccc6788a38bcb1131683b5755ec,warszawa,,58.5,3.0,,5.0,2005.0,52.2823819,21.0653678,7.03,4.0,0.498,0.839,0.511,0.536,0.314,0.643,0.755,condominium,brick,premium,yes,no,yes,yes,no,740000
77336198487ec9ea0c462049b6b57059,wroclaw,apartmentBuilding,45.0,2.0,,4.0,,51.0750251518732,17.0477597423766,4.16,11.0,0.305,1.305,0.268,0.282,0.402,2.005,0.365,condominium,brick,,no,yes,no,no,no,3500
1595a373ac53d0e6ade3d5fdbca492eb,poznan,apartmentBuilding,53.0,2.0,3.0,5.0,,52.3934,16.9579,2.21,15.0,0.255,0.975,0.234,0.129,0.37,1.879,0.298,condominium,brick,,no,yes,yes,no,no,560000
9b60c93f00939fd4aa086e9308d72ee9,krakow,apartmentBuilding,56.0,2.0,1.0,4.0,2003.0,50.0757,19.9229,2.53,29.0,0.051,0.511,0.234,0.144,0.234,0.603,0.271,condominium,brick,,yes,yes,yes,no,no,4532
c7882b46375ba4fc8f45eda9da42b134,bydgoszcz,tenement,40.0,2.0,,,,53.1274283,17.9673586,2.31,2.0,0.461,0.986,0.733,0.543,0.55,0.352,0.54,condominium,brick,premium,no,no,,no,no,279000
c62160faaf4553446ee1fcbbb18b8563,gdynia,blockOfFlats,27.0,1.0,6.0,10.0,1990.0,54.5021439,18.5429357,2.11,14.0,0.197,0.422,0.354,0.297,0.36,1.001,0.157,condominium,,,no,yes,yes,no,no,550000
b4e6fcce4f02219f423b5f0710bc2360,warszawa,tenement,49.0,2.0,1.0,6.0,,52.2604681,20.9625546,4.24,25.0,0.161,0.181,0.251,0.182,0.088,0.93,0.005,condominium,brick,,yes,yes,yes,no,no,5700
4eb86cffc8ea61a2e416c275f579f1ef,warszawa,apartmentBuilding,64.62,2.0,1.0,8.0,2012.0,52.18796,20.99394,4.91,26.0,0.386,0.378,0.315,0.32,0.059,0.797,0.339,condominium,brick,,no,yes,yes,yes,yes,1899000
671fe3bb81afb4b500a3d091e62b93f1,szczecin,,53.0,3.0,,,2019.0,53.43896593,14.48956132,5.04,7.0,0.684,1.157,0.265,0.335,0.237,2.742,0.275,condominium,,,no,yes,no,no,no,748680
f43dd67e5593a7c02d9b178a518a61f6,gdansk,blockOfFlats,48.0,3.0,1.0,3.0,2005.0,54.3388435,18.6230074,2.35,13.0,0.121,1.088,0.252,0.207,0.21,2.52,0.229,condominium,,premium,yes,yes,no,no,yes,689000
2ed2782355c24a3baeaf45ca017dff77,katowice,blockOfFlats,47.81,2.0,,6.0,1965.0,50.27048,19.0198,1.24,13.0,0.29,0.152,0.42,0.318,0.342,0.778,0.063,condominium,brick,,no,no,yes,no,yes,345000
c1a6d7cd75970b3bc4384e449caad401,warszawa,apartmentBuilding,114.48,5.0,4.0,8.0,2000.0,52.25557,20.9864,2.9,37.0,0.38,0.361,0.268,0.238,0.137,0.39,0.155,condominium,brick,,no,no,yes,no,no,1637000
e74013b94f4eb5e84281126c4935a59e,wroclaw,,72.0,3.0,2.0,3.0,2011.0,51.05833,17.01045,5.98,23.0,1.158,0.981,0.425,0.026,0.043,2.913,0.145,condominium,,,no,yes,no,no,no,3200
7d7ff21957bdd277528d957ea0213876,warszawa,apartmentBuilding,59.4,2.0,5.0,10.0,2008.0,52.2888179,21.031038,6.62,20.0,0.185,0.193,0.149,0.289,,2.504,0.054,condominium,brick,,yes,yes,yes,no,no,1039500
132673af4ad2795e2656b26b42485d1b,lodz,blockOfFlats,49.0,2.0,4.0,4.0,,51.730345,19.472092,5.81,24.0,0.269,0.537,0.249,0.005,0.274,0.268,0.067,cooperative,,low,no,yes,no,no,no,310000
fca48835ed3bef9cdd6d24c697817bc9,warszawa,,53.5,2.0,1.0,1.0,,52.1882,21.0677,6.52,12.0,0.231,1.578,0.463,0.181,0.256,4.182,0.44,condominium,,,no,no,no,no,no,800000
a202a463f52aeb2cd076448451333999,radom,blockOfFlats,59.03,4.0,,4.0,1971.0,51.4076,21.1801,2.67,15.0,0.106,0.318,0.268,0.361,0.236,0.37,0.294,cooperative,concreteSlab,low,yes,no,no,no,yes,335000
ac0a1527cf1d11ec44c431a563d44840,warszawa,apartmentBuilding,52.71,2.0,14.0,25.0,2019.0,52.23353,21.11274,7.44,11.0,0.221,0.995,0.377,0.455,0.271,0.808,0.42,condominium,brick,,no,yes,yes,no,no,896000
dc26c4c5242479d2f2bef06c392d6bca,gdansk,blockOfFlats,78.0,3.0,4.0,4.0,,54.40708,18.63566,6.53,15.0,0.428,1.401,0.108,0.461,0.161,3.437,0.116,condominium,,,no,yes,no,no,yes,869000
156ec202297f02071c184a9aa8dd5358,gdansk,blockOfFlats,54.0,2.0,,4.0,2002.0,54.32588,18.60976,3.9,3.0,0.594,1.502,0.604,0.582,0.591,3.263,0.166,condominium,,,no,yes,no,no,yes,699000
472a46892da9eb1cb067bbe8f92c5d22,warszawa,blockOfFlats,35.0,1.0,1.0,3.0,1960.0,52.2164031,20.97290348,2.69,26.0,0.132,0.435,0.404,0.079,0.216,0.456,0.202,condominium,,,no,no,yes,no,yes,690000
1c9e3e670ecba0a529e24acf45a1c504,rzeszow,apartmentBuilding,53.5,3.0,8.0,10.0,1970.0,50.02084,22.00783,1.86,16.0,0.043,1.07,0.239,0.093,0.339,0.94,0.201,cooperative,brick,,no,yes,yes,no,yes,399000
e3626f8da6c7391adb76081ae9777a4c,warszawa,apartmentBuilding,113.5,4.0,5.0,5.0,2019.0,52.2131516,21.06080939,4.41,8.0,0.79,1.643,0.856,0.306,0.097,1.847,0.48,condominium,brick,,yes,yes,yes,no,no,8000
c07df1fa0de76bf574e808574c6633fc,lublin,blockOfFlats,75.62,3.0,,4.0,2012.0,51.26671,22.5264,3.57,5.0,0.738,1.526,1.369,0.13,0.079,1.885,0.39,condominium,brick,,no,yes,yes,no,yes,831744
305417e8a0bff6b922fbf37ef281dec5,poznan,apartmentBuilding,38.0,2.0,4.0,5.0,2012.0,52.4445688,16.95458,4.28,6.0,0.734,0.097,0.14,0.196,0.464,3.493,0.476,condominium,brick,,no,no,yes,no,no,475000
7979410fa7f14564b0912ebb04bc433a,warszawa,blockOfFlats,37.0,2.0,9.0,9.0,1965.0,52.23421,21.02111,1.23,86.0,0.135,0.168,0.37,0.233,0.009,0.231,0.197,condominium,brick,,no,yes,yes,no,yes,919000
3697fc10e70c3b5212d5436bd3783cb5,krakow,apartmentBuilding,51.0,2.0,3.0,5.0,,50.0529644,19.9402204,0.29,119.0,0.021,0.65,0.13,0.077,0.024,0.45,0.016,condominium,brick,,no,no,yes,no,no,5300
7b9f5a5da8ea40e52080addc96298299,gdansk,,47.0,2.0,3.0,3.0,1993.0,54.341256,18.565025,5.86,13.0,0.353,1.835,0.284,0.146,0.116,3.785,0.237,condominium,,,no,yes,no,no,yes,2200
